,X,Y,Z,val,Unnamed: 8,coord,gx,gy,gz,feature_name
4442,3.265306122,7.959183673,5.306122449,0,1,2,,,,s0
4443,3.469387755,7.959183673,5.510204082,0,1,2,,,,s0
4444,3.673469388,7.959183673,5.714285714,0,1,2,,,,s0
4445,3.87755102,7.959183673,5.714285714,0,1,2,,,,s0
4446,4.081632653,7.959183673,5.918367347,0,1,2,,,,s0
4447,4.285714286,7.959183673,6.12244898,0,1,2,,,,s0
4448,4.489795918,7.959183673,6.326530612,0,1,2,,,,s0
4449,4.693877551,7.959183673,6.530612245,0,1,2,,,,s0
4450,4.897959184,7.959183673,6.530612245,0,1,2,,,,s0
4451,5.102040816,7.959183673,6.734693878,0,1,2,,,,s0
4452,5.306122449,7.959183673,6.93877551,0,1,2,,,,s0
4453,5.510204082,7.959183673,7.142857143,0,1,2,,,,s0
4454,5.714285714,7.959183673,7.346938776,0,1,2,,,,s0
4455,5.918367347,7.959183673,7.346938776,0,1,2,,,,s0
4456,6.12244898,7.959183673,7.551020408,0,1,2,,,,s0
4457,6.326530612,7.959183673,7.755102041,0,1,2,,,,s0
4458,6.530612245,7.959183673,7.755102041,0,1,2,,,,s0
4459,6.734693878,7.959183673,7.959183673,0,1,2,,,,s0
4460,6.93877551,7.959183673,7.959183673,0,1,2,,,,s0
4461,7.142857143,7.959183673,7.959183673,0,1,2,,,,s0
4462,7.346938776,7.959183673,8.163265306,0,1,2,,,,s0
4463,7.551020408,7.959183673,8.163265306,0,1,2,,,,s0
4464,7.755102041,7.959183673,8.163265306,0,1,2,,,,s0
4465,7.959183673,7.959183673,8.163265306,0,1,2,,,,s0
4466,8.163265306,7.959183673,8.163265306,0,1,2,,,,s0
4467,8.367346939,7.959183673,8.163265306,0,1,2,,,,s0
4468,8.571428571,7.959183673,8.163265306,0,1,2,,,,s0
4469,8.775510204,7.959183673,8.163265306,0,1,2,,,,s0
4470,8.979591837,7.959183673,8.163265306,0,1,2,,,,s0
4471,9.183673469,7.959183673,8.163265306,0,1,2,,,,s0
4472,9.387755102,7.959183673,8.163265306,0,1,2,,,,s0
4473,9.591836735,7.959183673,8.163265306,0,1,2,,,,s0
4474,9.795918367,7.959183673,8.163265306,0,1,2,,,,s0
4475,10,7.959183673,8.163265306,0,1,2,,,,s0
4476,0,7.755102041,5.102040816,0,1,2,,,,s0
4477,0.204081633,7.755102041,5.102040816,0,1,2,,,,s0
4478,0.408163265,7.755102041,5.102040816,0,1,2,,,,s0
4479,0.612244898,7.755102041,5.102040816,0,1,2,,,,s0
4480,0.816326531,7.755102041,5.102040816,0,1,2,,,,s0
4481,1.020408163,7.755102041,5.102040816,0,1,2,,,,s0
4482,1.224489796,7.755102041,5.102040816,0,1,2,,,,s0
4483,1.428571429,7.755102041,5.102040816,0,1,2,,,,s0
4484,1.632653061,7.755102041,5.102040816,0,1,2,,,,s0
4485,1.836734694,7.755102041,5.102040816,0,1,2,,,,s0
4486,2.040816327,7.755102041,5.102040816,0,1,2,,,,s0
4487,2.244897959,7.755102041,5.102040816,0,1,2,,,,s0
4488,2.448979592,7.755102041,5.102040816,0,1,2,,,,s0
4489,2.653061224,7.755102041,5.102040816,0,1,2,,,,s0
4490,2.857142857,7.755102041,5.102040816,0,1,2,,,,s0
4491,3.06122449,7.755102041,5.306122449,0,1,2,,,,s0
4492,3.265306122,7.755102041,5.306122449,0,1,2,,,,s0
4493,3.469387755,7.755102041,5.510204082,0,1,2,,,,s0
4494,3.673469388,7.755102041,5.714285714,0,1,2,,,,s0
4495,3.87755102,7.755102041,5.714285714,0,1,2,,,,s0
4496,4.081632653,7.755102041,5.918367347,0,1,2,,,,s0
4497,4.285714286,7.755102041,6.12244898,0,1,2,,,,s0
4498,4.489795918,7.755102041,6.326530612,0,1,2,,,,s0
4499,4.693877551,7.755102041,6.530612245,0,1,2,,,,s0
4500,4.897959184,7.755102041,6.530612245,0,1,2,,,,s0
4501,5.102040816,7.755102041,6.734693878,0,1,2,,,,s0
4502,5.306122449,7.755102041,6.93877551,0,1,2,,,,s0
4503,5.510204082,7.755102041,7.142857143,0,1,2,,,,s0
4504,5.714285714,7.755102041,7.346938776,0,1,2,,,,s0
4505,5.918367347,7.755102041,7.346938776,0,1,2,,,,s0
4506,6.12244898,7.755102041,7.551020408,0,1,2,,,,s0
4507,6.326530612,7.755102041,7.755102041,0,1,2,,,,s0
4508,6.530612245,7.755102041,7.755102041,0,1,2,,,,s0
4509,6.734693878,7.755102041,7.959183673,0,1,2,,,,s0
4510,6.93877551,7.755102041,7.959183673,0,1,2,,,,s0
4511,7.142857143,7.755102041,7.959183673,0,1,2,,,,s0
4512,7.346938776,7.755102041,8.163265306,0,1,2,,,,s0
4513,7.551020408,7.755102041,8.163265306,0,1,2,,,,s0
4514,7.755102041,7.755102041,8.163265306,0,1,2,,,,s0
4515,7.959183673,7.755102041,8.163265306,0,1,2,,,,s0
4516,8.163265306,7.755102041,8.163265306,0,1,2,,,,s0
4517,8.367346939,7.755102041,8.163265306,0,1,2,,,,s0
4518,8.571428571,7.755102041,8.163265306,0,1,2,,,,s0
4519,8.775510204,7.755102041,8.163265306,0,1,2,,,,s0
4520,8.979591837,7.755102041,8.163265306,0,1,2,,,,s0
4521,9.183673469,7.755102041,8.163265306,0,1,2,,,,s0
4522,9.387755102,7.755102041,8.163265306,0,1,2,,,,s0
4523,9.591836735,7.755102041,8.163265306,0,1,2,,,,s0
4524,9.795918367,7.755102041,8.163265306,0,1,2,,,,s0
4525,10,7.755102041,8.163265306,0,1,2,,,,s0
4526,0,7.551020408,5.102040816,0,1,2,,,,s0
4527,0.204081633,7.551020408,5.102040816,0,1,2,,,,s0
4528,0.408163265,7.551020408,5.102040816,0,1,2,,,,s0
4529,0.612244898,7.551020408,5.102040816,0,1,2,,,,s0
4530,0.816326531,7.551020408,5.102040816,0,1,2,,,,s0
4531,1.020408163,7.551020408,5.102040816,0,1,2,,,,s0
4532,1.224489796,7.551020408,5.102040816,0,1,2,,,,s0
4533,1.428571429,7.551020408,5.102040816,0,1,2,,,,s0
4534,1.632653061,7.551020408,5.102040816,0,1,2,,,,s0
4535,1.836734694,7.551020408,5.102040816,0,1,2,,,,s0
4536,2.040816327,7.551020408,5.102040816,0,1,2,,,,s0
4537,2.244897959,7.551020408,5.102040816,0,1,2,,,,s0
4538,2.448979592,7.551020408,5.102040816,0,1,2,,,,s0
4539,2.653061224,7.551020408,5.102040816,0,1,2,,,,s0
4540,2.857142857,7.551020408,5.102040816,0,1,2,,,,s0
4541,3.06122449,7.551020408,5.306122449,0,1,2,,,,s0
4542,3.265306122,7.551020408,5.306122449,0,1,2,,,,s0
4543,3.469387755,7.551020408,5.510204082,0,1,2,,,,s0
4544,3.673469388,7.551020408,5.714285714,0,1,2,,,,s0
4545,3.87755102,7.551020408,5.714285714,0,1,2,,,,s0
4546,4.081632653,7.551020408,5.918367347,0,1,2,,,,s0
4547,4.285714286,7.551020408,6.12244898,0,1,2,,,,s0
4548,4.489795918,7.551020408,6.326530612,0,1,2,,,,s0
4549,4.693877551,7.551020408,6.530612245,0,1,2,,,,s0
4550,4.897959184,7.551020408,6.530612245,0,1,2,,,,s0
4551,5.102040816,7.551020408,6.734693878,0,1,2,,,,s0
4552,5.306122449,7.551020408,6.93877551,0,1,2,,,,s0
4553,5.510204082,7.551020408,7.142857143,0,1,2,,,,s0
4554,5.714285714,7.551020408,7.346938776,0,1,2,,,,s0
4555,5.918367347,7.551020408,7.346938776,0,1,2,,,,s0
4556,6.12244898,7.551020408,7.551020408,0,1,2,,,,s0
4557,6.326530612,7.551020408,7.755102041,0,1,2,,,,s0
4558,6.530612245,7.551020408,7.755102041,0,1,2,,,,s0
4559,6.734693878,7.551020408,7.959183673,0,1,2,,,,s0
4560,6.93877551,7.551020408,7.959183673,0,1,2,,,,s0
4561,7.142857143,7.551020408,7.959183673,0,1,2,,,,s0
4562,7.346938776,7.551020408,8.163265306,0,1,2,,,,s0
4563,7.551020408,7.551020408,8.163265306,0,1,2,,,,s0
4564,7.755102041,7.551020408,8.163265306,0,1,2,,,,s0
4565,7.959183673,7.551020408,8.163265306,0,1,2,,,,s0
4566,8.163265306,7.551020408,8.163265306,0,1,2,,,,s0
4567,8.367346939,7.551020408,8.163265306,0,1,2,,,,s0
4568,8.571428571,7.551020408,8.163265306,0,1,2,,,,s0
4569,8.775510204,7.551020408,8.163265306,0,1,2,,,,s0
4570,8.979591837,7.551020408,8.163265306,0,1,2,,,,s0
4571,9.183673469,7.551020408,8.163265306,0,1,2,,,,s0
4572,9.387755102,7.551020408,8.163265306,0,1,2,,,,s0
4573,9.591836735,7.551020408,8.163265306,0,1,2,,,,s0
4574,9.795918367,7.551020408,8.163265306,0,1,2,,,,s0
4575,10,7.551020408,8.163265306,0,1,2,,,,s0
4576,0,7.346938776,5.102040816,0,1,2,,,,s0
4577,0.204081633,7.346938776,5.102040816,0,1,2,,,,s0
4578,0.408163265,7.346938776,5.102040816,0,1,2,,,,s0
4579,0.612244898,7.346938776,5.102040816,0,1,2,,,,s0
4580,0.816326531,7.346938776,5.102040816,0,1,2,,,,s0
4581,1.020408163,7.346938776,5.102040816,0,1,2,,,,s0
4582,1.224489796,7.346938776,5.102040816,0,1,2,,,,s0
4583,1.428571429,7.346938776,5.102040816,0,1,2,,,,s0
4584,1.632653061,7.346938776,5.102040816,0,1,2,,,,s0
4585,1.836734694,7.346938776,5.102040816,0,1,2,,,,s0
4586,2.040816327,7.346938776,5.102040816,0,1,2,,,,s0
4587,2.244897959,7.346938776,5.102040816,0,1,2,,,,s0
4588,2.448979592,7.346938776,5.102040816,0,1,2,,,,s0
4589,2.653061224,7.346938776,5.102040816,0,1,2,,,,s0
4590,2.857142857,7.346938776,5.102040816,0,1,2,,,,s0
4591,3.06122449,7.346938776,5.306122449,0,1,2,,,,s0
4592,3.265306122,7.346938776,5.306122449,0,1,2,,,,s0
4593,3.469387755,7.346938776,5.510204082,0,1,2,,,,s0
4594,3.673469388,7.346938776,5.714285714,0,1,2,,,,s0
4595,3.87755102,7.346938776,5.714285714,0,1,2,,,,s0
4596,4.081632653,7.346938776,5.918367347,0,1,2,,,,s0
4597,4.285714286,7.346938776,6.12244898,0,1,2,,,,s0
4598,4.489795918,7.346938776,6.326530612,0,1,2,,,,s0
4599,4.693877551,7.346938776,6.530612245,0,1,2,,,,s0
4600,4.897959184,7.346938776,6.530612245,0,1,2,,,,s0
4601,5.102040816,7.346938776,6.734693878,0,1,2,,,,s0
4602,5.306122449,7.346938776,6.93877551,0,1,2,,,,s0
4603,5.510204082,7.346938776,7.142857143,0,1,2,,,,s0
4604,5.714285714,7.346938776,7.346938776,0,1,2,,,,s0
4605,5.918367347,7.346938776,7.346938776,0,1,2,,,,s0
4606,6.12244898,7.346938776,7.551020408,0,1,2,,,,s0
4607,6.326530612,7.346938776,7.755102041,0,1,2,,,,s0
4608,6.530612245,7.346938776,7.755102041,0,1,2,,,,s0
4609,6.734693878,7.346938776,7.959183673,0,1,2,,,,s0
4610,6.93877551,7.346938776,7.959183673,0,1,2,,,,s0
4611,7.142857143,7.346938776,7.959183673,0,1,2,,,,s0
4612,7.346938776,7.346938776,8.163265306,0,1,2,,,,s0
4613,7.551020408,7.346938776,8.163265306,0,1,2,,,,s0
4614,7.755102041,7.346938776,8.163265306,0,1,2,,,,s0
4615,7.959183673,7.346938776,8.163265306,0,1,2,,,,s0
4616,8.163265306,7.346938776,8.163265306,0,1,2,,,,s0
4617,8.367346939,7.346938776,8.163265306,0,1,2,,,,s0
4618,8.571428571,7.346938776,8.163265306,0,1,2,,,,s0
4619,8.775510204,7.346938776,8.163265306,0,1,2,,,,s0
4620,8.979591837,7.346938776,8.163265306,0,1,2,,,,s0
4621,9.183673469,7.346938776,8.163265306,0,1,2,,,,s0
4622,9.387755102,7.346938776,8.163265306,0,1,2,,,,s0
4623,9.591836735,7.346938776,8.163265306,0,1,2,,,,s0
4624,9.795918367,7.346938776,8.163265306,0,1,2,,,,s0
4625,10,7.346938776,8.163265306,0,1,2,,,,s0
4626,0,7.142857143,5.102040816,0,1,2,,,,s0
4627,0.204081633,7.142857143,5.102040816,0,1,2,,,,s0
4628,0.408163265,7.142857143,5.102040816,0,1,2,,,,s0
4629,0.612244898,7.142857143,5.102040816,0,1,2,,,,s0
4630,0.816326531,7.142857143,5.102040816,0,1,2,,,,s0
4631,1.020408163,7.142857143,5.102040816,0,1,2,,,,s0
4632,1.224489796,7.142857143,5.102040816,0,1,2,,,,s0
4633,1.428571429,7.142857143,5.102040816,0,1,2,,,,s0
4634,1.632653061,7.142857143,5.102040816,0,1,2,,,,s0
4635,1.836734694,7.142857143,5.102040816,0,1,2,,,,s0
4636,2.040816327,7.142857143,5.102040816,0,1,2,,,,s0
4637,2.244897959,7.142857143,5.102040816,0,1,2,,,,s0
4638,2.448979592,7.142857143,5.102040816,0,1,2,,,,s0
4639,2.653061224,7.142857143,5.102040816,0,1,2,,,,s0
4640,2.857142857,7.142857143,5.102040816,0,1,2,,,,s0
4641,3.06122449,7.142857143,5.306122449,0,1,2,,,,s0
4642,3.265306122,7.142857143,5.306122449,0,1,2,,,,s0
4643,3.469387755,7.142857143,5.510204082,0,1,2,,,,s0
4644,3.673469388,7.142857143,5.714285714,0,1,2,,,,s0
4645,3.87755102,7.142857143,5.714285714,0,1,2,,,,s0
4646,4.081632653,7.142857143,5.918367347,0,1,2,,,,s0
4647,4.285714286,7.142857143,6.12244898,0,1,2,,,,s0
4648,4.489795918,7.142857143,6.326530612,0,1,2,,,,s0
4649,4.693877551,7.142857143,6.530612245,0,1,2,,,,s0
4650,4.897959184,7.142857143,6.530612245,0,1,2,,,,s0
4651,5.102040816,7.142857143,6.734693878,0,1,2,,,,s0
4652,5.306122449,7.142857143,6.93877551,0,1,2,,,,s0
4653,5.510204082,7.142857143,7.142857143,0,1,2,,,,s0
4654,5.714285714,7.142857143,7.346938776,0,1,2,,,,s0
4655,5.918367347,7.142857143,7.346938776,0,1,2,,,,s0
4656,6.12244898,7.142857143,7.551020408,0,1,2,,,,s0
4657,6.326530612,7.142857143,7.755102041,0,1,2,,,,s0
4658,6.530612245,7.142857143,7.755102041,0,1,2,,,,s0
4659,6.734693878,7.142857143,7.959183673,0,1,2,,,,s0
4660,6.93877551,7.142857143,7.959183673,0,1,2,,,,s0
4661,7.142857143,7.142857143,7.959183673,0,1,2,,,,s0
4662,7.346938776,7.142857143,8.163265306,0,1,2,,,,s0
4663,7.551020408,7.142857143,8.163265306,0,1,2,,,,s0
4664,7.755102041,7.142857143,8.163265306,0,1,2,,,,s0
4665,7.959183673,7.142857143,8.163265306,0,1,2,,,,s0
4666,8.163265306,7.142857143,8.163265306,0,1,2,,,,s0
4667,8.367346939,7.142857143,8.163265306,0,1,2,,,,s0
4668,8.571428571,7.142857143,8.163265306,0,1,2,,,,s0
4669,8.775510204,7.142857143,8.163265306,0,1,2,,,,s0
4670,8.979591837,7.142857143,8.163265306,0,1,2,,,,s0
4671,9.183673469,7.142857143,8.163265306,0,1,2,,,,s0
4672,9.387755102,7.142857143,8.163265306,0,1,2,,,,s0
4673,9.591836735,7.142857143,8.163265306,0,1,2,,,,s0
4674,9.795918367,7.142857143,8.163265306,0,1,2,,,,s0
4675,10,7.142857143,8.163265306,0,1,2,,,,s0
4676,0,6.93877551,5.102040816,0,1,2,,,,s0
4677,0.204081633,6.93877551,5.102040816,0,1,2,,,,s0
4678,0.408163265,6.93877551,5.102040816,0,1,2,,,,s0
4679,0.612244898,6.93877551,5.102040816,0,1,2,,,,s0
4680,0.816326531,6.93877551,5.102040816,0,1,2,,,,s0
4681,1.020408163,6.93877551,5.102040816,0,1,2,,,,s0
4682,1.224489796,6.93877551,5.102040816,0,1,2,,,,s0
4683,1.428571429,6.93877551,5.102040816,0,1,2,,,,s0
4684,1.632653061,6.93877551,5.102040816,0,1,2,,,,s0
4685,1.836734694,6.93877551,5.102040816,0,1,2,,,,s0
4686,2.040816327,6.93877551,5.102040816,0,1,2,,,,s0
4687,2.244897959,6.93877551,5.102040816,0,1,2,,,,s0
4688,2.448979592,6.93877551,5.102040816,0,1,2,,,,s0
4689,2.653061224,6.93877551,5.102040816,0,1,2,,,,s0
4690,2.857142857,6.93877551,5.102040816,0,1,2,,,,s0
4691,3.06122449,6.93877551,5.306122449,0,1,2,,,,s0
4692,3.265306122,6.93877551,5.306122449,0,1,2,,,,s0
4693,3.469387755,6.93877551,5.510204082,0,1,2,,,,s0
4694,3.673469388,6.93877551,5.510204082,0,1,2,,,,s0
4695,3.87755102,6.93877551,5.714285714,0,1,2,,,,s0
4696,4.081632653,6.93877551,5.918367347,0,1,2,,,,s0
4697,4.285714286,6.93877551,6.12244898,0,1,2,,,,s0
4698,4.489795918,6.93877551,6.326530612,0,1,2,,,,s0
4699,4.693877551,6.93877551,6.530612245,0,1,2,,,,s0
4700,4.897959184,6.93877551,6.530612245,0,1,2,,,,s0
4701,5.102040816,6.93877551,6.734693878,0,1,2,,,,s0
4702,5.306122449,6.93877551,6.93877551,0,1,2,,,,s0
4703,5.510204082,6.93877551,7.142857143,0,1,2,,,,s0
4704,5.714285714,6.93877551,7.346938776,0,1,2,,,,s0
4705,5.918367347,6.93877551,7.346938776,0,1,2,,,,s0
4706,6.12244898,6.93877551,7.551020408,0,1,2,,,,s0
4707,6.326530612,6.93877551,7.755102041,0,1,2,,,,s0
4708,6.530612245,6.93877551,7.755102041,0,1,2,,,,s0
4709,6.734693878,6.93877551,7.959183673,0,1,2,,,,s0
4710,6.93877551,6.93877551,7.959183673,0,1,2,,,,s0
4711,7.142857143,6.93877551,7.959183673,0,1,2,,,,s0
4712,7.346938776,6.93877551,8.163265306,0,1,2,,,,s0
4713,7.551020408,6.93877551,8.163265306,0,1,2,,,,s0
4714,7.755102041,6.93877551,8.163265306,0,1,2,,,,s0
4715,7.959183673,6.93877551,8.163265306,0,1,2,,,,s0
4716,8.163265306,6.93877551,8.163265306,0,1,2,,,,s0
4717,8.367346939,6.93877551,8.163265306,0,1,2,,,,s0
4718,8.571428571,6.93877551,8.163265306,0,1,2,,,,s0
4719,8.775510204,6.93877551,8.163265306,0,1,2,,,,s0
4720,8.979591837,6.93877551,8.163265306,0,1,2,,,,s0
4721,9.183673469,6.93877551,8.163265306,0,1,2,,,,s0
4722,9.387755102,6.93877551,8.163265306,0,1,2,,,,s0
4723,9.591836735,6.93877551,8.163265306,0,1,2,,,,s0
4724,9.795918367,6.93877551,8.163265306,0,1,2,,,,s0
4725,10,6.93877551,8.163265306,0,1,2,,,,s0
4726,0,6.734693878,5.102040816,0,1,2,,,,s0
4727,0.204081633,6.734693878,5.102040816,0,1,2,,,,s0
4728,0.408163265,6.734693878,5.102040816,0,1,2,,,,s0
4729,0.612244898,6.734693878,5.102040816,0,1,2,,,,s0
4730,0.816326531,6.734693878,5.102040816,0,1,2,,,,s0
4731,1.020408163,6.734693878,5.102040816,0,1,2,,,,s0
4732,1.224489796,6.734693878,5.102040816,0,1,2,,,,s0
4733,1.428571429,6.734693878,5.102040816,0,1,2,,,,s0
4734,1.632653061,6.734693878,5.102040816,0,1,2,,,,s0
4735,1.836734694,6.734693878,5.102040816,0,1,2,,,,s0
4736,2.040816327,6.734693878,5.102040816,0,1,2,,,,s0
4737,2.244897959,6.734693878,5.102040816,0,1,2,,,,s0
4738,2.448979592,6.734693878,5.102040816,0,1,2,,,,s0
4739,2.653061224,6.734693878,5.102040816,0,1,2,,,,s0
4740,2.857142857,6.734693878,5.102040816,0,1,2,,,,s0
4741,3.06122449,6.734693878,5.306122449,0,1,2,,,,s0
4742,3.265306122,6.734693878,5.306122449,0,1,2,,,,s0
4743,3.469387755,6.734693878,5.510204082,0,1,2,,,,s0
4744,3.673469388,6.734693878,5.510204082,0,1,2,,,,s0
4745,3.87755102,6.734693878,5.714285714,0,1,2,,,,s0
4746,4.081632653,6.734693878,5.918367347,0,1,2,,,,s0
4747,4.285714286,6.734693878,6.12244898,0,1,2,,,,s0
4748,4.489795918,6.734693878,6.326530612,0,1,2,,,,s0
4749,4.693877551,6.734693878,6.530612245,0,1,2,,,,s0
4750,4.897959184,6.734693878,6.530612245,0,1,2,,,,s0
4751,5.102040816,6.734693878,6.734693878,0,1,2,,,,s0
4752,5.306122449,6.734693878,6.93877551,0,1,2,,,,s0
4753,5.510204082,6.734693878,7.142857143,0,1,2,,,,s0
4754,5.714285714,6.734693878,7.346938776,0,1,2,,,,s0
4755,5.918367347,6.734693878,7.346938776,0,1,2,,,,s0
4756,6.12244898,6.734693878,7.551020408,0,1,2,,,,s0
4757,6.326530612,6.734693878,7.755102041,0,1,2,,,,s0
4758,6.530612245,6.734693878,7.755102041,0,1,2,,,,s0
4759,6.734693878,6.734693878,7.959183673,0,1,2,,,,s0
4760,6.93877551,6.734693878,7.959183673,0,1,2,,,,s0
4761,7.142857143,6.734693878,7.959183673,0,1,2,,,,s0
4762,7.346938776,6.734693878,8.163265306,0,1,2,,,,s0
4763,7.551020408,6.734693878,8.163265306,0,1,2,,,,s0
4764,7.755102041,6.734693878,8.163265306,0,1,2,,,,s0
4765,7.959183673,6.734693878,8.163265306,0,1,2,,,,s0
4766,8.163265306,6.734693878,8.163265306,0,1,2,,,,s0
4767,8.367346939,6.734693878,8.163265306,0,1,2,,,,s0
4768,8.571428571,6.734693878,8.163265306,0,1,2,,,,s0
4769,8.775510204,6.734693878,8.163265306,0,1,2,,,,s0
4770,8.979591837,6.734693878,8.163265306,0,1,2,,,,s0
4771,9.183673469,6.734693878,8.163265306,0,1,2,,,,s0
4772,9.387755102,6.734693878,8.163265306,0,1,2,,,,s0
4773,9.591836735,6.734693878,8.163265306,0,1,2,,,,s0
4774,9.795918367,6.734693878,8.163265306,0,1,2,,,,s0
4775,10,6.734693878,8.163265306,0,1,2,,,,s0
4776,0,6.530612245,5.102040816,0,1,2,,,,s0
4777,0.204081633,6.530612245,5.102040816,0,1,2,,,,s0
4778,0.408163265,6.530612245,5.102040816,0,1,2,,,,s0
4779,0.612244898,6.530612245,5.102040816,0,1,2,,,,s0
4780,0.816326531,6.530612245,5.102040816,0,1,2,,,,s0
4781,1.020408163,6.530612245,5.102040816,0,1,2,,,,s0
4782,1.224489796,6.530612245,5.102040816,0,1,2,,,,s0
4783,1.428571429,6.530612245,5.102040816,0,1,2,,,,s0
4784,1.632653061,6.530612245,5.102040816,0,1,2,,,,s0
4785,1.836734694,6.530612245,5.102040816,0,1,2,,,,s0
4786,2.040816327,6.530612245,5.102040816,0,1,2,,,,s0
4787,2.244897959,6.530612245,5.102040816,0,1,2,,,,s0
4788,2.448979592,6.530612245,5.102040816,0,1,2,,,,s0
4789,2.653061224,6.530612245,5.102040816,0,1,2,,,,s0
4790,2.857142857,6.530612245,5.102040816,0,1,2,,,,s0
4791,3.06122449,6.530612245,5.306122449,0,1,2,,,,s0
4792,3.265306122,6.530612245,5.306122449,0,1,2,,,,s0
4793,3.469387755,6.530612245,5.510204082,0,1,2,,,,s0
4794,3.673469388,6.530612245,5.510204082,0,1,2,,,,s0
4795,3.87755102,6.530612245,5.714285714,0,1,2,,,,s0
4796,4.081632653,6.530612245,5.918367347,0,1,2,,,,s0
4797,4.285714286,6.530612245,6.12244898,0,1,2,,,,s0
4798,4.489795918,6.530612245,6.326530612,0,1,2,,,,s0
4799,4.693877551,6.530612245,6.326530612,0,1,2,,,,s0
4800,4.897959184,6.530612245,6.530612245,0,1,2,,,,s0
4801,5.102040816,6.530612245,6.734693878,0,1,2,,,,s0
4802,5.306122449,6.530612245,6.93877551,0,1,2,,,,s0
4803,5.510204082,6.530612245,7.142857143,0,1,2,,,,s0
4804,5.714285714,6.530612245,7.346938776,0,1,2,,,,s0
4805,5.918367347,6.530612245,7.346938776,0,1,2,,,,s0
4806,6.12244898,6.530612245,7.551020408,0,1,2,,,,s0
4807,6.326530612,6.530612245,7.755102041,0,1,2,,,,s0
4808,6.530612245,6.530612245,7.755102041,0,1,2,,,,s0
4809,6.734693878,6.530612245,7.959183673,0,1,2,,,,s0
4810,6.93877551,6.530612245,7.959183673,0,1,2,,,,s0
4811,7.142857143,6.530612245,7.959183673,0,1,2,,,,s0
4812,7.346938776,6.530612245,8.163265306,0,1,2,,,,s0
4813,7.551020408,6.530612245,8.163265306,0,1,2,,,,s0
4814,7.755102041,6.530612245,8.163265306,0,1,2,,,,s0
4815,7.959183673,6.530612245,8.163265306,0,1,2,,,,s0
4816,8.163265306,6.530612245,8.163265306,0,1,2,,,,s0
4817,8.367346939,6.530612245,8.163265306,0,1,2,,,,s0
4818,8.571428571,6.530612245,8.163265306,0,1,2,,,,s0
4819,8.775510204,6.530612245,8.163265306,0,1,2,,,,s0
4820,8.979591837,6.530612245,8.163265306,0,1,2,,,,s0
4821,9.183673469,6.530612245,8.163265306,0,1,2,,,,s0
4822,9.387755102,6.530612245,8.163265306,0,1,2,,,,s0
4823,9.591836735,6.530612245,8.163265306,0,1,2,,,,s0
4824,9.795918367,6.530612245,8.163265306,0,1,2,,,,s0
4825,10,6.530612245,8.163265306,0,1,2,,,,s0
4826,0,6.326530612,5.102040816,0,1,2,,,,s0
4827,0.204081633,6.326530612,5.102040816,0,1,2,,,,s0
4828,0.408163265,6.326530612,5.102040816,0,1,2,,,,s0
4829,0.612244898,6.326530612,5.102040816,0,1,2,,,,s0
4830,0.816326531,6.326530612,5.102040816,0,1,2,,,,s0
4831,1.020408163,6.326530612,5.102040816,0,1,2,,,,s0
4832,1.224489796,6.326530612,5.102040816,0,1,2,,,,s0
4833,1.428571429,6.326530612,5.102040816,0,1,2,,,,s0
4834,1.632653061,6.326530612,5.102040816,0,1,2,,,,s0
4835,1.836734694,6.326530612,5.102040816,0,1,2,,,,s0
4836,2.040816327,6.326530612,5.102040816,0,1,2,,,,s0
4837,2.244897959,6.326530612,5.102040816,0,1,2,,,,s0
4838,2.448979592,6.326530612,5.102040816,0,1,2,,,,s0
4839,2.653061224,6.326530612,5.102040816,0,1,2,,,,s0
4840,2.857142857,6.326530612,5.102040816,0,1,2,,,,s0
4841,3.06122449,6.326530612,5.306122449,0,1,2,,,,s0
4842,3.265306122,6.326530612,5.306122449,0,1,2,,,,s0
4843,3.469387755,6.326530612,5.510204082,0,1,2,,,,s0
4844,3.673469388,6.326530612,5.510204082,0,1,2,,,,s0
4845,3.87755102,6.326530612,5.714285714,0,1,2,,,,s0
4846,4.081632653,6.326530612,5.918367347,0,1,2,,,,s0
4847,4.285714286,6.326530612,6.12244898,0,1,2,,,,s0
4848,4.489795918,6.326530612,6.326530612,0,1,2,,,,s0
4849,4.693877551,6.326530612,6.326530612,0,1,2,,,,s0
4850,4.897959184,6.326530612,6.530612245,0,1,2,,,,s0
4851,5.102040816,6.326530612,6.734693878,0,1,2,,,,s0
4852,5.306122449,6.326530612,6.93877551,0,1,2,,,,s0
4853,5.510204082,6.326530612,7.142857143,0,1,2,,,,s0
4854,5.714285714,6.326530612,7.346938776,0,1,2,,,,s0
4855,5.918367347,6.326530612,7.346938776,0,1,2,,,,s0
4856,6.12244898,6.326530612,7.551020408,0,1,2,,,,s0
4857,6.326530612,6.326530612,7.755102041,0,1,2,,,,s0
4858,6.530612245,6.326530612,7.755102041,0,1,2,,,,s0
4859,6.734693878,6.326530612,7.959183673,0,1,2,,,,s0
4860,6.93877551,6.326530612,7.959183673,0,1,2,,,,s0
4861,7.142857143,6.326530612,7.959183673,0,1,2,,,,s0
4862,7.346938776,6.326530612,8.163265306,0,1,2,,,,s0
4863,7.551020408,6.326530612,8.163265306,0,1,2,,,,s0
4864,7.755102041,6.326530612,8.163265306,0,1,2,,,,s0
4865,7.959183673,6.326530612,8.163265306,0,1,2,,,,s0
4866,8.163265306,6.326530612,8.163265306,0,1,2,,,,s0
