,X,Y,Z,val,gx,gy,gz,
1264,2.857142857,4.897959184,5.102040816,0,-0.199502002,-0.064776143,0.97775406,1
1265,3.06122449,4.897959184,5.102040816,0,-0.199502002,-0.064776143,0.97775406,1
1266,3.265306122,4.897959184,5.306122449,0,-0.506223489,-0.058500041,0.860415902,1
1267,3.469387755,4.897959184,5.306122449,0,-0.513190982,-0.035817156,0.857526762,1
1268,3.673469388,4.897959184,5.510204082,0,-0.635252232,-0.032229504,0.771631947,1
1269,3.87755102,4.897959184,5.714285714,0,-0.616534443,-0.014867097,0.787187557,1
1270,4.081632653,4.897959184,5.918367347,0,-0.647822354,-0.0143815,0.761655677,1
1271,4.285714286,4.897959184,6.12244898,0,-0.669655237,0.008123285,0.742627683,1
1272,4.489795918,4.897959184,6.12244898,0,-0.669655237,0.008123285,0.742627683,1
1273,4.693877551,4.897959184,6.326530612,0,-0.680419374,0.000482676,0.732822791,1
1274,4.897959184,4.897959184,6.530612245,0,-0.683292514,0.012224353,0.7300424,1
1275,5.102040816,4.897959184,6.734693878,0,-0.672003537,0.001307912,0.740546781,1
1276,5.306122449,4.897959184,6.93877551,0,-0.680280547,0.0013666,0.73295055,1
1277,5.510204082,4.897959184,7.142857143,0,-0.664335837,0.016518545,0.747251653,1
1278,5.714285714,4.897959184,7.346938776,0,-0.671899019,0.009387301,0.740583274,1
1279,5.918367347,4.897959184,7.551020408,0,-0.60983513,0.026060239,0.792099728,1
1280,6.12244898,4.897959184,7.551020408,0,-0.60983513,0.026060239,0.792099728,1
1281,6.326530612,4.897959184,7.755102041,0,-0.497491586,0.021251204,0.867208457,1
1282,6.530612245,4.897959184,7.755102041,0,-0.498657537,0.01762355,0.866619911,1
1283,6.734693878,4.897959184,7.959183673,0,-0.473556951,0.039986796,0.879855028,1
1284,6.93877551,4.897959184,7.959183673,0,-0.262334652,0.026902508,0.964601879,1
1285,7.142857143,4.897959184,8.163265306,0,-0.262334652,0.026902508,0.964601879,1
1286,7.346938776,4.897959184,8.163265306,0,-0.110716594,0.035746804,0.993208942,1
1287,7.551020408,4.897959184,8.163265306,0,-0.110716594,0.035746804,0.993208942,1
1288,7.755102041,4.897959184,8.163265306,0,-0.104931077,0.03029926,0.994017819,1
1289,7.959183673,4.897959184,8.163265306,0,-0.040144943,0.030442894,0.99873,1
1290,8.163265306,4.897959184,8.163265306,0,-0.043319386,0.027032152,0.998695496,1
1291,8.367346939,4.897959184,8.163265306,0,0.014195176,0.032303265,0.999377304,1
1292,8.571428571,4.897959184,8.163265306,0,0.014195176,0.032303265,0.999377304,1
1293,8.775510204,4.897959184,8.163265306,0,0.013049884,0.033501486,0.999353466,1
1294,8.979591837,4.897959184,8.163265306,0,0.024926787,0.033493929,0.999128026,1
1295,9.183673469,4.897959184,8.163265306,0,0.021564148,0.030104715,0.999314112,1
1296,9.387755102,4.897959184,8.163265306,0,0.030506316,0.031178998,0.999048164,1
1297,9.591836735,4.897959184,8.163265306,0,0.029976567,0.031677029,0.999048533,1
1298,9.795918367,4.897959184,8.163265306,0,0.029205001,0.032497461,0.999045036,1
1299,10,4.897959184,8.163265306,0,0.029405238,0.03249727,0.999039168,1
1300,0,4.693877551,5.102040816,0,0.008328015,0.005639644,0.999949418,1
1301,0.204081633,4.693877551,4.897959184,0,0.022496168,0.005638413,0.999731029,1
1302,0.408163265,4.693877551,4.897959184,0,0.027103224,0.003783911,0.999625479,1
1303,0.612244898,4.693877551,4.897959184,0,0.029123912,0.003783696,0.999568648,1
1304,0.816326531,4.693877551,4.897959184,0,0.023431697,-0.000654615,0.999725226,1
1305,1.020408163,4.693877551,4.897959184,0,0.023431697,-0.000654615,0.999725226,1
1306,1.224489796,4.693877551,4.897959184,0,0.028674454,-0.000654525,0.999588589,1
1307,1.428571429,4.693877551,4.897959184,0,0.027249291,-0.007406129,0.999601233,1
1308,1.632653061,4.693877551,4.897959184,0,-0.001362259,-0.007408873,0.999971626,1
1309,1.836734694,4.693877551,4.897959184,0,-0.013029738,-0.017997365,0.99975313,1
1310,2.040816327,4.693877551,4.897959184,0,-0.013029738,-0.017997365,0.99975313,1
1311,2.244897959,4.693877551,4.897959184,0,-0.071328594,-0.017953048,0.997291291,1
1312,2.448979592,4.693877551,5.102040816,0,-0.071855463,-0.027517244,0.997035402,1
1313,2.653061224,4.693877551,5.102040816,0,-0.179534112,-0.027140293,0.983377297,1
1314,2.857142857,4.693877551,5.102040816,0,-0.179534112,-0.027140293,0.983377297,1
1315,3.06122449,4.693877551,5.102040816,0,-0.213692483,-0.046767122,0.975780897,1
1316,3.265306122,4.693877551,5.306122449,0,-0.512891358,-0.049484533,0.8570261,1
1317,3.469387755,4.693877551,5.306122449,0,-0.512891358,-0.049484533,0.8570261,1
1318,3.673469388,4.693877551,5.510204082,0,-0.634951873,-0.044532824,0.771267105,1
1319,3.87755102,4.693877551,5.714285714,0,-0.617662164,-0.026443031,0.785998866,1
1320,4.081632653,4.693877551,5.918367347,0,-0.647640276,-0.027726439,0.761441605,1
1321,4.285714286,4.693877551,6.12244898,0,-0.69194558,-0.026271004,0.721471517,1
1322,4.489795918,4.693877551,6.12244898,0,-0.661576797,-0.010778583,0.749799949,1
1323,4.693877551,4.693877551,6.326530612,0,-0.680377649,-0.011084892,0.732777852,1
1324,4.897959184,4.693877551,6.530612245,0,-0.69534071,-0.010870391,0.718598032,1
1325,5.102040816,4.693877551,6.734693878,0,-0.671996854,-0.004647722,0.740539416,1
1326,5.306122449,4.693877551,6.93877551,0,-0.680273161,-0.004856268,0.732942592,1
1327,5.510204082,4.693877551,7.142857143,0,-0.656628717,0.008252971,0.754168825,1
1328,5.714285714,4.693877551,7.346938776,0,-0.671904665,0.00844497,0.740589497,1
1329,5.918367347,4.693877551,7.551020408,0,-0.627943948,0.008873935,0.778207974,1
1330,6.12244898,4.693877551,7.551020408,0,-0.602585634,0.02734178,0.79758572,1
1331,6.326530612,4.693877551,7.755102041,0,-0.49738412,0.029722073,0.867021127,1
1332,6.530612245,4.693877551,7.755102041,0,-0.49738412,0.029722073,0.867021127,1
1333,6.734693878,4.693877551,7.959183673,0,-0.455439485,0.047511801,0.888998034,1
1334,6.93877551,4.693877551,7.959183673,0,-0.261898551,0.034602756,0.964474882,1
1335,7.142857143,4.693877551,8.163265306,0,-0.261898551,0.034602756,0.964474882,1
1336,7.346938776,4.693877551,8.163265306,0,-0.120492924,0.035593006,0.992075901,1
1337,7.551020408,4.693877551,8.163265306,0,-0.104935482,0.028881759,0.99405955,1
1338,7.755102041,4.693877551,8.163265306,0,-0.104935482,0.028881759,0.99405955,1
1339,7.959183673,4.693877551,8.163265306,0,-0.040146644,0.029018686,0.998772328,1
1340,8.163265306,4.693877551,8.163265306,0,-0.039850035,0.028718395,0.998792886,1
1341,8.367346939,4.693877551,8.163265306,0,0.00909191,0.024764244,0.999651974,1
1342,8.571428571,4.693877551,8.163265306,0,0.013052913,0.025663063,0.999585428,1
1343,8.775510204,4.693877551,8.163265306,0,0.013052913,0.025663063,0.999585428,1
1344,8.979591837,4.693877551,8.163265306,0,0.02493257,0.025657271,0.999359831,1
1345,9.183673469,4.693877551,8.163265306,0,0.02493257,0.025657271,0.999359831,1
1346,9.387755102,4.693877551,8.163265306,0,0.028910362,0.022945153,0.999318623,1
1347,9.591836735,4.693877551,8.163265306,0,0.029211168,0.025183046,0.999255984,1
1348,9.795918367,4.693877551,8.163265306,0,0.029211168,0.025183046,0.999255984,1
1349,10,4.693877551,8.163265306,0,0.029411447,0.025182898,0.999250113,1
1350,0,4.489795918,5.102040816,0,0.005407202,0.004801751,0.999973852,1
1351,0.204081633,4.489795918,4.897959184,0,0.025697299,0.002343279,0.999667024,1
1352,0.408163265,4.489795918,4.897959184,0,0.025697299,0.002343279,0.999667024,1
1353,0.612244898,4.489795918,4.897959184,0,0.028546484,0.004343112,0.999583031,1
1354,0.816326531,4.489795918,4.897959184,0,0.028546484,0.004343112,0.999583031,1
1355,1.020408163,4.489795918,4.897959184,0,0.023431697,-0.000654615,0.999725226,1
1356,1.224489796,4.489795918,4.897959184,0,0.031227096,-0.003283191,0.999506923,1
1357,1.428571429,4.489795918,4.897959184,0,0.031227096,-0.003283191,0.999506923,1
1358,1.632653061,4.489795918,4.897959184,0,-0.001870885,-0.006895805,0.999974474,1
1359,1.836734694,4.489795918,4.897959184,0,-0.001870885,-0.006895805,0.999974474,1
1360,2.040816327,4.489795918,4.897959184,0,-0.013029738,-0.017997365,0.99975313,1
1361,2.244897959,4.489795918,4.897959184,0,-0.066518809,-0.02238127,0.997534123,1
1362,2.448979592,4.489795918,5.102040816,0,-0.066518809,-0.02238127,0.997534123,1
1363,2.653061224,4.489795918,5.102040816,0,-0.179534112,-0.027140293,0.983377297,1
1364,2.857142857,4.489795918,5.102040816,0,-0.188811703,-0.01509683,0.981897259,1
1365,3.06122449,4.489795918,5.102040816,0,-0.202994784,-0.002910027,0.979175495,1
1366,3.265306122,4.489795918,5.306122449,0,-0.484382537,-0.003045179,0.874851007,1
1367,3.469387755,4.489795918,5.306122449,0,-0.512891358,-0.049484533,0.8570261,1
1368,3.673469388,4.489795918,5.510204082,0,-0.634951873,-0.044532824,0.771267105,1
1369,3.87755102,4.489795918,5.714285714,0,-0.635997757,-0.043601426,0.770458155,1
1370,4.081632653,4.489795918,5.918367347,0,-0.647640276,-0.027726439,0.761441605,1
1371,4.285714286,4.489795918,5.918367347,0,-0.69194558,-0.026271004,0.721471517,1
1372,4.489795918,4.489795918,6.12244898,0,-0.68466184,-0.033223441,0.728103267,1
1373,4.693877551,4.489795918,6.326530612,0,-0.680377649,-0.011084892,0.732777852,1
1374,4.897959184,4.489795918,6.530612245,0,-0.686848793,-0.019092387,0.726549528,1
1375,5.102040816,4.489795918,6.734693878,0,-0.671996854,-0.004647722,0.740539416,1
1376,5.306122449,4.489795918,6.93877551,0,-0.680273161,-0.004856268,0.732942592,1
1377,5.510204082,4.489795918,7.142857143,0,-0.675370546,-0.009551145,0.737416708,1
1378,5.714285714,4.489795918,7.346938776,0,-0.671904665,0.00844497,0.740589497,1
1379,5.918367347,4.489795918,7.551020408,0,-0.62565415,0.006771953,0.780071167,1
1380,6.12244898,4.489795918,7.551020408,0,-0.62565415,0.006771953,0.780071167,1
1381,6.326530612,4.489795918,7.755102041,0,-0.49738412,0.029722073,0.867021127,1
1382,6.530612245,4.489795918,7.755102041,0,-0.497856207,0.031200015,0.866698192,1
1383,6.734693878,4.489795918,7.959183673,0,-0.487657986,0.022595533,0.872742305,1
1384,6.93877551,4.489795918,7.959183673,0,-0.255974339,0.043545106,0.965702315,1
1385,7.142857143,4.489795918,8.163265306,0,-0.255974339,0.043545106,0.965702315,1
1386,7.346938776,4.489795918,8.163265306,0,-0.10923046,0.025066016,0.993700358,1
1387,7.551020408,4.489795918,8.163265306,0,-0.10923046,0.025066016,0.993700358,1
1388,7.755102041,4.489795918,8.163265306,0,-0.104935482,0.028881759,0.99405955,1
1389,7.959183673,4.489795918,8.163265306,0,-0.039850035,0.028718395,0.998792886,1
1390,8.163265306,4.489795918,8.163265306,0,-0.039850035,0.028718395,0.998792886,1
1391,8.367346939,4.489795918,8.163265306,0,0.012297621,0.024961202,0.999612778,1
1392,8.571428571,4.489795918,8.163265306,0,0.010581563,0.023224438,0.999674275,1
1393,8.775510204,4.489795918,8.163265306,0,0.013052913,0.025663063,0.999585428,1
1394,8.979591837,4.489795918,8.163265306,0,0.02493257,0.025657271,0.999359831,1
1395,9.183673469,4.489795918,8.163265306,0,0.024318466,0.026241044,0.999359805,1
1396,9.387755102,4.489795918,8.163265306,0,0.030618527,0.026575143,0.999177796,1
1397,9.591836735,4.489795918,8.163265306,0,0.027969759,0.023936207,0.999322146,1
1398,9.795918367,4.489795918,8.163265306,0,0.029211168,0.025183046,0.999255984,1
1399,10,4.489795918,8.163265306,0,0.029411447,0.025182898,0.999250113,1
1400,0,4.285714286,5.102040816,0,0.005407202,0.004801751,0.999973852,1
1401,0.204081633,4.285714286,4.897959184,0,0.025697299,0.002343279,0.999667024,1
1402,0.408163265,4.285714286,4.897959184,0,0.023613512,0.004371299,0.999711605,1
1403,0.612244898,4.285714286,4.897959184,0,0.028573412,0.004370733,0.999582141,1
1404,0.816326531,4.285714286,4.897959184,0,0.028546484,0.004343112,0.999583031,1
1405,1.020408163,4.285714286,4.897959184,0,0.028181348,0.004720908,0.999591679,1
1406,1.224489796,4.285714286,4.897959184,0,0.031227096,-0.003283191,0.999506923,1
1407,1.428571429,4.285714286,4.897959184,0,0.031241292,-0.003297016,0.999506434,1
1408,1.632653061,4.285714286,4.897959184,0,0.00170844,-0.003298621,0.9999931,1
1409,1.836734694,4.285714286,4.897959184,0,-0.001870885,-0.006895805,0.999974474,1
1410,2.040816327,4.285714286,4.897959184,0,-0.000420497,-0.008333421,0.999965188,1
1411,2.244897959,4.285714286,4.897959184,0,-0.066518809,-0.02238127,0.997534123,1
1412,2.448979592,4.285714286,5.102040816,0,-0.066518809,-0.02238127,0.997534123,1
1413,2.653061224,4.285714286,5.102040816,0,-0.189147266,-0.015392867,0.981828076,1
1414,2.857142857,4.285714286,5.102040816,0,-0.202994784,-0.002910027,0.979175495,1
1415,3.06122449,4.285714286,5.102040816,0,-0.202994784,-0.002910027,0.979175495,1
1416,3.265306122,4.285714286,5.306122449,0,-0.484382537,-0.003045179,0.874851007,1
1417,3.469387755,4.285714286,5.306122449,0,-0.484382537,-0.003045179,0.874851007,1
1418,3.673469388,4.285714286,5.510204082,0,-0.633574663,-0.017137752,0.773491722,1
1419,3.87755102,4.285714286,5.714285714,0,-0.633574663,-0.017137752,0.773491722,1
1420,4.081632653,4.285714286,5.714285714,0,-0.635997757,-0.043601426,0.770458155,1
1421,4.285714286,4.285714286,5.918367347,0,-0.68466184,-0.033223441,0.728103267,1
1422,4.489795918,4.285714286,6.12244898,0,-0.68466184,-0.033223441,0.728103267,1
1423,4.693877551,4.285714286,6.326530612,0,-0.680377649,-0.011084892,0.732777852,1
1424,4.897959184,4.285714286,6.530612245,0,-0.686848793,-0.019092387,0.726549528,1
1425,5.102040816,4.285714286,6.734693878,0,-0.686848793,-0.019092387,0.726549528,1
1426,5.306122449,4.285714286,6.93877551,0,-0.675370546,-0.009551145,0.737416708,1
1427,5.510204082,4.285714286,7.142857143,0,-0.675370546,-0.009551145,0.737416708,1
1428,5.714285714,4.285714286,7.346938776,0,-0.671904665,0.00844497,0.740589497,1
1429,5.918367347,4.285714286,7.551020408,0,-0.62565415,0.006771953,0.780071167,1
1430,6.12244898,4.285714286,7.551020408,0,-0.62616751,0.011198566,0.779608133,1
1431,6.326530612,4.285714286,7.755102041,0,-0.497856207,0.031200015,0.866698192,1
1432,6.530612245,4.285714286,7.755102041,0,-0.487873489,0.022605518,0.872621596,1
1433,6.734693878,4.285714286,7.959183673,0,-0.487657986,0.022595533,0.872742305,1
1434,6.93877551,4.285714286,7.959183673,0,-0.278884251,0.024854737,0.960003029,1
1435,7.142857143,4.285714286,8.163265306,0,-0.23927299,0.028909807,0.970521849,1
1436,7.346938776,4.285714286,8.163265306,0,-0.105325367,0.02960908,0.993996916,1
1437,7.551020408,4.285714286,8.163265306,0,-0.10923046,0.025066016,0.993700358,1
1438,7.755102041,4.285714286,8.163265306,0,-0.108887291,0.024685702,0.99374754,1
1439,7.959183673,4.285714286,8.163265306,0,-0.039850035,0.028718395,0.998792886,1
1440,8.163265306,4.285714286,8.163265306,0,-0.036040318,0.024946872,0.999038913,1
1441,8.367346939,4.285714286,8.163265306,0,0.012297621,0.024961202,0.999612778,1
1442,8.571428571,4.285714286,8.163265306,0,0.012297621,0.024961202,0.999612778,1
1443,8.775510204,4.285714286,8.163265306,0,0.010581563,0.023224438,0.999674275,1
1444,8.979591837,4.285714286,8.163265306,0,0.024318466,0.026241044,0.999359805,1
1445,9.183673469,4.285714286,8.163265306,0,0.023996207,0.026579953,0.999358638,1
1446,9.387755102,4.285714286,8.163265306,0,0.030618527,0.026575143,0.999177796,1
1447,9.591836735,4.285714286,8.163265306,0,0.030618527,0.026575143,0.999177796,1
1448,9.795918367,4.285714286,8.163265306,0,0.027969759,0.023936207,0.999322146,1
1449,10,4.285714286,8.163265306,0,0.030260892,0.024378248,0.999244704,1
1450,0,4.081632653,5.102040816,0,0.005407254,0.001873976,0.999983625,1
1451,0.204081633,4.081632653,4.897959184,0,0.022049516,0.0078568,0.999726007,1
1452,0.408163265,4.081632653,4.897959184,0,0.023612695,0.009398947,0.999676998,1
1453,0.612244898,4.081632653,4.897959184,0,0.028572423,0.00939773,0.999547547,1
1454,0.816326531,4.081632653,4.897959184,0,0.02449708,0.013634762,0.999606916,1
1455,1.020408163,4.081632653,4.897959184,0,0.028177417,0.017357819,0.99945222,1
1456,1.224489796,4.081632653,4.897959184,0,0.040512305,0.016384182,0.9990447,1
1457,1.428571429,4.081632653,4.897959184,0,0.031240626,0.007317477,0.999485106,1
1458,1.632653061,4.081632653,4.897959184,0,0.001708403,0.007321039,0.999971741,1
1459,1.836734694,4.081632653,4.897959184,0,0.002359501,0.006664082,0.999975011,1
1460,2.040816327,4.081632653,4.897959184,0,-0.000420508,0.003896144,0.999992322,1
1461,2.244897959,4.081632653,4.897959184,0,-0.058707983,0.009763778,0.99822745,1
1462,2.448979592,4.081632653,5.102040816,0,-0.058707983,0.009763778,0.99822745,1
1463,2.653061224,4.081632653,5.102040816,0,-0.185839201,-0.008065267,0.982547069,1
1464,2.857142857,4.081632653,5.102040816,0,-0.185839201,-0.008065267,0.982547069,1
1465,3.06122449,4.081632653,5.102040816,0,-0.202941394,-0.023117484,0.97891796,1
1466,3.265306122,4.081632653,5.102040816,0,-0.427283505,-0.021345099,0.903865694,1
1467,3.469387755,4.081632653,5.306122449,0,-0.484243036,-0.024190533,0.874599051,1
1468,3.673469388,4.081632653,5.510204082,0,-0.633544069,-0.019754636,0.773454373,1
1469,3.87755102,4.081632653,5.714285714,0,-0.633544069,-0.019754636,0.773454373,1
1470,4.081632653,4.081632653,5.714285714,0,-0.636815438,0.010511141,0.770944625,1
1471,4.285714286,4.081632653,5.918367347,0,-0.685223837,-0.006316331,0.728305154,1
1472,4.489795918,4.081632653,6.12244898,0,-0.685223837,-0.006316331,0.728305154,1
1473,4.693877551,4.081632653,6.326530612,0,-0.691879579,-0.022040983,0.721676411,1
1474,4.897959184,4.081632653,6.530612245,0,-0.687061073,-0.001977826,0.726596979,1
1475,5.102040816,4.081632653,6.734693878,0,-0.687061073,-0.001977826,0.726596979,1
1476,5.306122449,4.081632653,6.93877551,0,-0.675450905,0.004810712,0.737389268,1
1477,5.510204082,4.081632653,7.142857143,0,-0.675450905,0.004810712,0.737389268,1
1478,5.714285714,4.081632653,7.346938776,0,-0.686837877,-0.000421379,0.726810535,1
1479,5.918367347,4.081632653,7.551020408,0,-0.625786296,0.018864589,0.779766401,1
1480,6.12244898,4.081632653,7.551020408,0,-0.626124361,0.016223666,0.77955441,1
1481,6.326530612,4.081632653,7.755102041,0,-0.518739857,0.016221804,0.854778225,1
1482,6.530612245,4.081632653,7.959183673,0,-0.487352701,0.041971089,0.872195948,1
1483,6.734693878,4.081632653,7.959183673,0,-0.487352701,0.041971089,0.872195948,1
1484,6.93877551,4.081632653,7.959183673,0,-0.278673047,0.046161483,0.959276003,1
1485,7.142857143,4.081632653,8.163265306,0,-0.239248651,0.032234103,0.970423127,1
1486,7.346938776,4.081632653,8.163265306,0,-0.105314129,0.03301362,0.993890857,1
1487,7.551020408,4.081632653,8.163265306,0,-0.100460347,0.027710855,0.99455509,1
1488,7.755102041,4.081632653,8.163265306,0,-0.10890291,0.017962695,0.993890083,1
1489,7.959183673,4.081632653,8.163265306,0,-0.041217997,0.015299886,0.999033028,1
1490,8.163265306,4.081632653,8.163265306,0,-0.036044183,0.020198742,0.999146049,1
1491,8.367346939,4.081632653,8.163265306,0,0.012298941,0.020210347,0.9997201,1
1492,8.571428571,4.081632653,8.163265306,0,0.012298941,0.020210347,0.9997201,1
1493,8.775510204,4.081632653,8.163265306,0,0.01246614,0.020048558,0.999721287,1
1494,8.979591837,4.081632653,8.163265306,0,0.022965398,0.016409127,0.999601586,1
1495,9.183673469,4.081632653,8.163265306,0,0.024001032,0.017451996,0.999559592,1
1496,9.387755102,4.081632653,8.163265306,0,0.030624682,0.017448837,0.99937864,1
1497,9.591836735,4.081632653,8.163265306,0,0.030624682,0.017448837,0.99937864,1
1498,9.795918367,4.081632653,8.163265306,0,0.031164242,0.016934095,0.999370815,1
1499,10,4.081632653,8.163265306,0,0.029430821,0.014199622,0.999465956,1
1500,0,3.87755102,5.102040816,0,0.005407254,0.001873976,0.999983625,1
1501,0.204081633,3.87755102,4.897959184,0,0.022049516,0.0078568,0.999726007,1
1502,0.408163265,3.87755102,4.897959184,0,0.022049516,0.0078568,0.999726007,1
1503,0.612244898,3.87755102,4.897959184,0,0.02449708,0.013634762,0.999606916,1
1504,0.816326531,3.87755102,4.897959184,0,0.02449708,0.013634762,0.999606916,1
1505,1.020408163,3.87755102,4.897959184,0,0.023935758,0.01417541,0.999612994,1
1506,1.224489796,3.87755102,4.897959184,0,0.040512305,0.016384182,0.9990447,1
1507,1.428571429,3.87755102,4.897959184,0,0.040512305,0.016384182,0.9990447,1
1508,1.632653061,3.87755102,4.897959184,0,0.002359501,0.006664082,0.999975011,1
1509,1.836734694,3.87755102,4.897959184,0,0.002359501,0.006664082,0.999975011,1
1510,2.040816327,3.87755102,4.897959184,0,-0.000967191,0.0099606,0.999949924,1
1511,2.244897959,3.87755102,4.897959184,0,-0.058707983,0.009763778,0.99822745,1
1512,2.448979592,3.87755102,5.102040816,0,-0.060401459,0.011384307,0.998109243,1
1513,2.653061224,3.87755102,5.102040816,0,-0.170556653,0.011238022,0.985283784,1
1514,2.857142857,3.87755102,5.102040816,0,-0.185839201,-0.008065267,0.982547069,1
1515,3.06122449,3.87755102,5.102040816,0,-0.185839201,-0.008065267,0.982547069,1
1516,3.265306122,3.87755102,5.306122449,0,-0.484243036,-0.024190533,0.874599051,1
1517,3.469387755,3.87755102,5.306122449,0,-0.504912054,0.014117726,0.863055333,1
1518,3.673469388,3.87755102,5.510204082,0,-0.634480448,0.012641924,0.772835521,1
1519,3.87755102,3.87755102,5.714285714,0,-0.636815438,0.010511141,0.770944625,1
1520,4.081632653,3.87755102,5.714285714,0,-0.611808758,-0.012253051,0.790910808,1
1521,4.285714286,3.87755102,5.918367347,0,-0.69113601,-0.012117971,0.722623118,1
1522,4.489795918,3.87755102,6.12244898,0,-0.685223837,-0.006316331,0.728305154,1
1523,4.693877551,3.87755102,6.326530612,0,-0.691879579,-0.022040983,0.721676411,1
1524,4.897959184,3.87755102,6.530612245,0,-0.687061073,-0.001977826,0.726596979,1
1525,5.102040816,3.87755102,6.734693878,0,-0.679558062,-0.009219488,0.733563795,1
1526,5.306122449,3.87755102,6.93877551,0,-0.690362977,-0.009657666,0.723398707,1
1527,5.510204082,3.87755102,7.142857143,0,-0.675450905,0.004810712,0.737389268,1
1528,5.714285714,3.87755102,7.346938776,0,-0.686837877,-0.000421379,0.726810535,1
1529,5.918367347,3.87755102,7.551020408,0,-0.625786296,0.018864589,0.779766401,1
1530,6.12244898,3.87755102,7.551020408,0,-0.625786296,0.018864589,0.779766401,1
1531,6.326530612,3.87755102,7.755102041,0,-0.518589315,0.016741469,0.854859547,1
1532,6.530612245,3.87755102,7.959183673,0,-0.489115422,0.036750312,0.871444501,1
1533,6.734693878,3.87755102,7.959183673,0,-0.487352701,0.041971089,0.872195948,1
1534,6.93877551,3.87755102,7.959183673,0,-0.251246342,0.022310248,0.967666021,1
1535,7.142857143,3.87755102,8.163265306,0,-0.251246342,0.022310248,0.967666021,1
1536,7.346938776,3.87755102,8.163265306,0,-0.100460347,0.027710855,0.99455509,1
1537,7.551020408,3.87755102,8.163265306,0,-0.100460347,0.027710855,0.99455509,1
1538,7.755102041,3.87755102,8.163265306,0,-0.092237185,0.019968793,0.995536814,1
1539,7.959183673,3.87755102,8.163265306,0,-0.041217997,0.015299886,0.999033028,1
1540,8.163265306,3.87755102,8.163265306,0,-0.041217997,0.015299886,0.999033028,1
1541,8.367346939,3.87755102,8.163265306,0,0.012298941,0.020210347,0.9997201,1
1542,8.571428571,3.87755102,8.163265306,0,0.01246614,0.020048558,0.999721287,1
1543,8.775510204,3.87755102,8.163265306,0,0.012938689,0.019560567,0.999724949,1
1544,8.979591837,3.87755102,8.163265306,0,0.026131231,0.019555524,0.999467228,1
1545,9.183673469,3.87755102,8.163265306,0,0.022965398,0.016409127,0.999601586,1
1546,9.387755102,3.87755102,8.163265306,0,0.030624682,0.017448837,0.99937864,1
1547,9.591836735,3.87755102,8.163265306,0,0.031164242,0.016934095,0.999370815,1
1548,9.795918367,3.87755102,8.163265306,0,0.031019704,0.017085908,0.999372728,1
1549,10,3.87755102,8.163265306,0,0.032357702,0.017085183,0.999330314,1
1550,0,3.673469388,5.102040816,0,0.00758422,0.006311781,0.999951319,1
1551,0.204081633,3.673469388,4.897959184,0,0.020526093,0.006310632,0.999769401,1
1552,0.408163265,3.673469388,4.897959184,0,0.017579562,0.012464763,0.999767767,1
1553,0.612244898,3.673469388,4.897959184,0,0.023313528,0.012463301,0.999650512,1
1554,0.816326531,3.673469388,4.897959184,0,0.023935758,0.01417541,0.999612994,1
1555,1.020408163,3.673469388,4.897959184,0,0.023935758,0.01417541,0.999612994,1
1556,1.224489796,3.673469388,4.897959184,0,0.038354475,0.014169039,0.999163737,1
1557,1.428571429,3.673469388,4.897959184,0,0.040956332,0.015913176,0.999034208,1
1558,1.632653061,3.673469388,4.897959184,0,0.011582008,0.015925471,0.999806099,1
1559,1.836734694,3.673469388,4.897959184,0,-0.000967191,0.0099606,0.999949924,1
1560,2.040816327,3.673469388,4.897959184,0,-0.000967191,0.0099606,0.999949924,1
1561,2.244897959,3.673469388,4.897959184,0,-0.058516429,0.009943536,0.998236923,1
1562,2.448979592,3.673469388,5.102040816,0,-0.060401459,0.011384307,0.998109243,1
1563,2.653061224,3.673469388,5.102040816,0,-0.170556653,0.011238022,0.985283784,1
1564,2.857142857,3.673469388,5.102040816,0,-0.170556653,0.011238022,0.985283784,1
1565,3.06122449,3.673469388,5.102040816,0,-0.205264258,0.01705839,0.978557916,1
1566,3.265306122,3.673469388,5.306122449,0,-0.504912054,0.014117726,0.863055333,1
1567,3.469387755,3.673469388,5.306122449,0,-0.504912054,0.014117726,0.863055333,1
1568,3.673469388,3.673469388,5.510204082,0,-0.634480448,0.012641924,0.772835521,1
1569,3.87755102,3.673469388,5.714285714,0,-0.611808758,-0.012253051,0.790910808,1
1570,4.081632653,3.673469388,5.714285714,0,-0.611808758,-0.012253051,0.790910808,1
1571,4.285714286,3.673469388,5.918367347,0,-0.69113601,-0.012117971,0.722623118,1
1572,4.489795918,3.673469388,6.12244898,0,-0.669466403,-0.021326974,0.742536124,1
1573,4.693877551,3.673469388,6.326530612,0,-0.691879579,-0.022040983,0.721676411,1
1574,4.897959184,3.673469388,6.530612245,0,0.706788268,0.021595661,-0.707095447,1
1575,5.102040816,3.673469388,6.734693878,0,-0.679558062,-0.009219488,0.733563795,1
1576,5.306122449,3.673469388,6.93877551,0,-0.690362977,-0.009657666,0.723398707,1
1577,5.510204082,3.673469388,7.142857143,0,-0.670001766,-0.00041105,0.74235939,1
1578,5.714285714,3.673469388,7.346938776,0,-0.686837877,-0.000421379,0.726810535,1
1579,5.918367347,3.673469388,7.551020408,0,-0.646891208,-0.000442118,0.762582173,1
1580,6.12244898,3.673469388,7.551020408,0,-0.621953873,0.015332295,0.782903762,1
1581,6.326530612,3.673469388,7.755102041,0,-0.518589315,0.016741469,0.854859547,1
